Capacity data calculated from MERRA-2,,,,,0.224708791
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,1,24,7,0.256023371,
2018,1,24,8,0.275743752,
2018,1,24,9,0.282687959,
2018,1,24,10,0.295537169,
2018,1,24,11,0.292068809,
2018,1,24,12,0.270524756,
2018,1,24,13,0.249552358,
2018,1,24,14,0.252791562,
2018,1,24,15,0.255361859,
2018,1,24,16,0.220063509,
2018,1,24,17,0.20782078,
2018,1,24,18,0.213185042,
2018,1,24,19,0.221855393,
2018,1,24,20,0.204297649,
2018,1,24,21,0.187428658,
2018,1,24,22,0.184823646,
2018,1,24,23,0.17415328,
2018,1,24,24,0.20330608,
2018,1,25,1,0.247125765,
2018,1,25,2,0.264628321,
2018,1,25,3,0.240150678,
2018,1,25,4,0.223756407,
2018,1,25,5,0.222934822,
2018,1,25,6,0.231564666,
2018,1,25,7,0.249295929,
2018,1,25,8,0.255715682,
2018,1,25,9,0.252510006,
2018,1,25,10,0.270242178,
2018,1,25,11,0.299653576,
2018,1,25,12,0.315717798,
2018,1,25,13,0.345428675,
2018,1,25,14,0.377375965,
2018,1,25,15,0.343314069,
2018,1,25,16,0.253009166,
2018,1,25,17,0.390633201,
2018,1,25,18,0.453578818,
2018,1,25,19,0.500499278,
2018,1,25,20,0.534395812,
2018,1,25,21,0.540402331,
2018,1,25,22,0.521646947,
2018,1,25,23,0.492674487,
2018,1,25,24,0.521456866,
2018,1,26,1,0.567886101,
2018,1,26,2,0.543809206,
2018,1,26,3,0.524058233,
2018,1,26,4,0.493055427,
2018,1,26,5,0.431367965,
2018,1,26,6,0.369943332,
2018,1,26,7,0.321691877,
2018,1,26,8,0.275675799,
2018,1,26,9,0.245379545,
2018,1,26,10,0.2204652,
2018,1,26,11,0.204360242,
2018,1,26,12,0.20173576,
2018,1,26,13,0.2038153,
2018,1,26,14,0.207029623,
2018,1,26,15,0.132455718,
2018,1,26,16,0.065335232,
2018,1,26,17,0.080075631,
2018,1,26,18,0.078098162,
2018,1,26,19,0.072184292,
2018,1,26,20,0.065908188,
2018,1,26,21,0.064574752,
2018,1,26,22,0.060039527,
2018,1,26,23,0.058042382,
2018,1,26,24,0.105092891,
2018,1,27,1,0.145861887,
2018,1,27,2,0.170962016,
2018,1,27,3,0.189506246,
2018,1,27,4,0.198688291,
2018,1,27,5,0.207693721,
2018,1,27,6,0.215073633,
2018,1,27,7,0.223034647,
2018,1,27,8,0.224984818,
2018,1,27,9,0.228020789,
2018,1,27,10,0.233810914,
2018,1,27,11,0.239824041,
2018,1,27,12,0.251417476,
2018,1,27,13,0.266550812,
2018,1,27,14,0.285110368,
2018,1,27,15,0.212869553,
2018,1,27,16,0.104612516,
2018,1,27,17,0.114498922,
2018,1,27,18,0.122398062,
2018,1,27,19,0.129428903,
2018,1,27,20,0.149732867,
2018,1,27,21,0.162483368,
2018,1,27,22,0.16609676,
2018,1,27,23,0.157210575,
2018,1,27,24,0.19573401,
2018,1,28,1,0.263728536,
2018,1,28,2,0.343965465,
2018,1,28,3,0.400954857,
2018,1,28,4,0.424084014,
2018,1,28,5,0.447286431,
2018,1,28,6,0.475763131,
2018,1,28,7,0.490860899,
2018,1,28,8,0.507144063,
2018,1,28,9,0.501664158,
2018,1,28,10,0.515312906,
2018,1,28,11,0.540722047,
2018,1,28,12,0.555662517,
2018,1,28,13,0.562920246,
2018,1,28,14,0.567164083,
2018,1,28,15,0.511933196,
2018,1,28,16,0.294781278,
2018,1,28,17,0.38075262,
2018,1,28,18,0.389215744,
2018,1,28,19,0.34658666,
2018,1,28,20,0.302792384,
2018,1,28,21,0.275495542,
2018,1,28,22,0.258953911,
2018,1,28,23,0.245746253,
2018,1,28,24,0.339652231,
2018,1,29,1,0.374700553,
2018,1,29,2,0.390423963,
2018,1,29,3,0.383955237,
2018,1,29,4,0.393068304,
2018,1,29,5,0.417700563,
2018,1,29,6,0.441919205,
2018,1,29,7,0.447157862,
2018,1,29,8,0.44929236,
2018,1,29,9,0.4645089,
2018,1,29,10,0.473065434,
2018,1,29,11,0.492970073,
2018,1,29,12,0.521487442,
2018,1,29,13,0.473844573,
2018,1,29,14,0.424634706,
2018,1,29,15,0.321206199,
2018,1,29,16,0.149354851,
2018,1,29,17,0.144840483,
2018,1,29,18,0.160352796,
2018,1,29,19,0.155966297,
2018,1,29,20,0.125024629,
2018,1,29,21,0.113067133,
2018,1,29,22,0.106282781,
2018,1,29,23,0.111764444,
2018,1,29,24,0.153719418,
2018,1,30,1,0.192651136,
2018,1,30,2,0.220077775,
2018,1,30,3,0.229653028,
2018,1,30,4,0.240991446,
2018,1,30,5,0.231192788,
2018,1,30,6,0.20636561,
2018,1,30,7,0.181764276,
2018,1,30,8,0.160407289,
2018,1,30,9,0.146201769,
2018,1,30,10,0.140456649,
2018,1,30,11,0.150917883,
2018,1,30,12,0.176006966,
2018,1,30,13,0.192215162,
2018,1,30,14,0.199182597,
2018,1,30,15,0.182402736,
2018,1,30,16,0.094566266,
2018,1,30,17,0.033981858,
2018,1,30,18,0.014481275,
2018,1,30,19,0.009018392,
2018,1,30,20,0.009035278,
2018,1,30,21,0.00931449,
2018,1,30,22,0.01046959,
2018,1,30,23,0.017380826,
2018,1,30,24,0.035327672,
2018,1,31,1,0.050472688,
2018,1,31,2,0.065570092,
2018,1,31,3,0.073668359,
2018,1,31,4,0.076708148,
2018,1,31,5,0.087621015,
2018,1,31,6,0.101915002,
2018,1,31,7,0.114589928,
2018,1,31,8,0.127365948,
2018,1,31,9,0.137524825,
2018,1,31,10,0.156040895,
2018,1,31,11,0.17641833,
2018,1,31,12,0.193076765,
2018,1,31,13,0.215267558,
2018,1,31,14,0.213904805,
2018,1,31,15,0.180166553,
2018,1,31,16,0.091112503,
2018,1,31,17,0.031613318,
2018,1,31,18,0.017823017,
2018,1,31,19,0.016322115,
2018,1,31,20,0.018382133,
2018,1,31,21,0.020563386,
2018,1,31,22,0.024164971,
2018,1,31,23,0.037823173,
2018,1,31,24,0.067154372,
2018,2,1,1,0.086893987,
2018,2,1,2,0.131727115,
2018,2,1,3,0.150464186,
2018,2,1,4,0.142507076,
2018,2,1,5,0.15926586,
2018,2,1,6,0.17971776,
2018,2,1,7,0.175140122,
2018,2,1,8,0.167736276,
2018,2,1,9,0.168228811,
2018,2,1,10,0.177196626,
2018,2,1,11,0.193496582,
2018,2,1,12,0.198548976,
2018,2,1,13,0.184100515,
2018,2,1,14,0.170213526,
2018,2,1,15,0.163956368,
2018,2,1,16,0.087830379,
2018,2,1,17,0.03379952,
2018,2,1,18,0.029842912,
2018,2,1,19,0.028904546,
2018,2,1,20,0.031655659,
2018,2,1,21,0.036102898,
2018,2,1,22,0.044262682,
2018,2,1,23,0.062635894,
2018,2,1,24,0.12353919,
2018,2,2,1,0.174600359,
2018,2,2,2,0.222391312,
2018,2,2,3,0.26238482,
2018,2,2,4,0.281346096,
2018,2,2,5,0.290458214,
2018,2,2,6,0.30305521,
2018,2,2,7,0.322512387,
2018,2,2,8,0.316479495,
2018,2,2,9,0.286689085,
2018,2,2,10,0.277427484,
2018,2,2,11,0.282295563,
2018,2,2,12,0.284835138,
2018,2,2,13,0.271086072,
2018,2,2,14,0.244907711,
2018,2,2,15,0.218329197,
2018,2,2,16,0.10961152,
2018,2,2,17,0.098288382,
2018,2,2,18,0.097373673,
2018,2,2,19,0.083646814,
2018,2,2,20,0.081294811,
