Capacity data calculated from MERRA-2,,,,,0.231978293
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,2,4,15,0.342674344,
2018,2,4,16,0.407148895,
2018,2,4,17,0.479409097,
2018,2,4,18,0.565582689,
2018,2,4,19,0.617428185,
2018,2,4,20,0.623412281,
2018,2,4,21,0.689067344,
2018,2,4,22,0.684383783,
2018,2,4,23,0.572266358,
2018,2,4,24,0.497481427,
2018,2,5,1,0.493007669,
2018,2,5,2,0.489483819,
2018,2,5,3,0.453880099,
2018,2,5,4,0.39229081,
2018,2,5,5,0.301992544,
2018,2,5,6,0.271373694,
2018,2,5,7,0.221045712,
2018,2,5,8,0.158361151,
2018,2,5,9,0.08587767,
2018,2,5,10,0.14182094,
2018,2,5,11,0.207614771,
2018,2,5,12,0.256607953,
2018,2,5,13,0.272496987,
2018,2,5,14,0.357143163,
2018,2,5,15,0.507100549,
2018,2,5,16,0.624484406,
2018,2,5,17,0.720419972,
