Capacity data calculated from MERRA-2,,,,,0.430037344
,,,,,
BEGIN_DATA,,,,,
year,month,day,hour,w_cfs,
2018,2,4,13,0.306392563,
2018,2,4,14,0.187052534,
2018,2,4,15,0.17540532,
2018,2,4,16,0.199864623,
2018,2,4,17,0.217383245,
2018,2,4,18,0.244599099,
2018,2,4,19,0.280318922,
2018,2,4,20,0.331005764,
2018,2,4,21,0.418019228,
2018,2,4,22,0.556702108,
2018,2,4,23,0.734445051,
2018,2,4,24,0.788771801,
2018,2,5,1,0.77897038,
2018,2,5,2,0.715993568,
2018,2,5,3,0.547666315,
2018,2,5,4,0.359824366,
2018,2,5,5,0.217120009,
2018,2,5,6,0.127815414,
2018,2,5,7,0.075677074,
2018,2,5,8,0.051078564,
2018,2,5,9,0.048131377,
2018,2,5,10,0.058938709,
2018,2,5,11,0.081119038,
2018,2,5,12,0.113406892,
2018,2,5,13,0.142518617,
2018,2,5,14,0.213197859,
2018,2,5,15,0.360179427,
2018,2,5,16,0.475438121,
2018,2,5,17,0.56790047,
2018,2,5,18,0.55104605,
2018,2,5,19,0.489815005,
2018,2,5,20,0.416899396,
2018,2,5,21,0.339810934,
2018,2,5,22,0.241448721,
2018,2,5,23,0.268304692,
2018,2,5,24,0.373335921,
2018,2,6,1,0.462058229,
